target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
Availability Heuristic,Loss Aversion,64,0.007570684425548509,0.2267357631755355,0.26711919882484164,0.7902498685656238,0.03338989970584171,False,1.0,False
Availability Heuristic,Planning Fallacy,36,-0.05710978851317594,0.24462814334354982,-1.4007330734544068,0.1700979013003917,-0.233455511288073,False,1.0,False
Availability Heuristic,Status Quo Bias,70,-0.12153061202807987,0.252091283707671,-4.033451834932352,0.0001398775369661201,-0.48208970083598357,True,0.011190202957289607,True
Bandwagon Effect,Anchoring,63,-0.020370370370370375,0.1614907158145788,-1.0012018432593994,0.3206208665264493,-0.12613957490670702,False,1.0,False
Bandwagon Effect,Availability Heuristic,67,-0.20149253731343283,0.2773845399878526,-5.945852277428105,1.149022092995132e-07,-0.7264014663393108,True,9.192176743961056e-06,True
Bandwagon Effect,Bandwagon Effect,67,0.006218905472636815,0.2286660891137301,0.22261252355237843,0.824524571489814,0.027196448190213777,False,1.0,False
Bandwagon Effect,Confirmation Bias,67,-0.007711442786069653,0.31963426540545914,-0.1974784508914324,0.8440600756545228,-0.02412583254227071,False,1.0,False
Bandwagon Effect,Framing Effect,23,0.04782608695652173,0.24920602951598786,0.9203864605854858,0.36735361045038195,0.19191384276494639,False,1.0,False
Bandwagon Effect,In Group Bias,67,-0.14278606965174132,0.33411806468643157,-3.4980280162508555,0.0008441216384480431,-0.4273521378091104,True,0.06752973107584345,False
Bandwagon Effect,Loss Aversion,54,-0.03487654320987655,0.30988718645385527,-0.8270403416862298,0.41192235263439947,-0.11254593484950051,False,1.0,False
Bandwagon Effect,Planning Fallacy,59,-0.016101694915254237,0.13181484829409096,-0.9382817416429635,0.35199062585957397,-0.12215387721098012,False,1.0,False
Bandwagon Effect,Status Quo Bias,67,-0.09701492537313433,0.24256495143798895,-3.273768051024445,0.0016915014925921324,-0.39995442209622567,True,0.1353201194073706,False
Confirmation Bias,Anchoring,69,-0.008695652165217392,0.04108502812784706,-1.7580981459830654,0.08323067633696701,-0.2116501399611655,False,1.0,False
Confirmation Bias,Availability Heuristic,69,0.005797101443478261,0.04499692132359587,1.0701696864959018,0.2883268840138118,0.12883328779218145,False,1.0,False
Confirmation Bias,Bandwagon Effect,69,-0.007246376804347826,0.039552052705979814,-1.5218660566153415,0.13267956501811248,-0.18321113887576101,False,1.0,False
Confirmation Bias,Confirmation Bias,68,0.0014705882338235299,0.040491926771679475,0.2994863965863801,0.7654960503033317,0.036318059296057435,False,1.0,False
Confirmation Bias,Framing Effect,10,-0.00999999999,0.03162277657006101,-1.0,0.34343639613791355,-0.3162277560168383,False,1.0,False
Confirmation Bias,In Group Bias,69,0.0,0.04537426060327724,0.0,1.0,0.0,False,1.0,False
Confirmation Bias,Loss Aversion,63,0.007936507928571429,0.05174873314635771,1.2173066844692582,0.22810066286107797,0.15336622353167326,False,1.0,False
Confirmation Bias,Planning Fallacy,20,0.03277777774191358,0.13321022567213572,1.1004161101369485,0.28489777056255255,0.2460605207330518,False,1.0,False
Confirmation Bias,Status Quo Bias,69,0.010144927526086957,0.04894452898567936,1.721747023051848,0.0896617919954286,0.20727397993310495,False,1.0,False
Framing Effect,Anchoring,67,-0.08855721373126038,0.24651115961157796,-2.9405242181596867,0.004513696529756018,-0.35924220839152177,True,0.36109572238048143,False
Framing Effect,Availability Heuristic,70,-0.059047618914841275,0.18731266958687715,-2.6374501264129213,0.010313335304843234,-0.3152355829951958,True,0.8250668243874587,False
Framing Effect,Bandwagon Effect,70,-0.025238095164206355,0.1594763684639758,-1.3240648488007325,0.18985109612576986,-0.15825601779771767,False,1.0,False
Framing Effect,Confirmation Bias,60,0.06361111086097222,0.2216716927216983,2.222789657744909,0.030074687587012622,0.28696090959107273,True,1.0,False
Framing Effect,Framing Effect,5,0.009999999955000016,0.1596871938603719,0.14002800809391588,0.8954058047160389,0.06262242857822048,False,1.0,False
Framing Effect,In Group Bias,70,0.02333333320690476,0.2252642028275209,0.8666298033587212,0.38914855728237496,0.10358207300779355,False,1.0,False
Framing Effect,Loss Aversion,52,-0.02275641022024573,0.170032318840071,-0.9651036279963084,0.33904714485577825,-0.1338357921696884,False,1.0,False
Framing Effect,Planning Fallacy,49,-0.003401360488662132,0.20749775694564457,-0.11474593157588683,0.9091251651121444,-0.016392275860412628,False,1.0,False
Framing Effect,Status Quo Bias,70,-0.019047618996031763,0.20824946497990074,-0.7652543748993064,0.446729736393086,-0.09146539179058519,False,1.0,False
In Group Bias,Anchoring,28,-0.009523809222023812,0.4267406504729975,-0.11809341672779286,0.9068678226375503,-0.02231755795739193,False,1.0,False
In Group Bias,Availability Heuristic,67,0.014925373201907146,0.5145781684664853,0.23741668884543507,0.8130689870833832,0.029005064900793937,False,1.0,False
In Group Bias,Bandwagon Effect,67,-0.010199004897305148,0.5365743931879361,-0.15558411669723035,0.8768357211634221,-0.01900762505214315,False,1.0,False
In Group Bias,Confirmation Bias,38,-0.09605263354364033,0.6052378217010722,-0.9783066722008446,0.33427627265619375,-0.15870229840391328,False,1.0,False
In Group Bias,Framing Effect,4,0.24999999950000001,0.7187952869906703,0.6956083436402525,0.5367166448164783,0.34780417133625524,False,1.0,False
In Group Bias,In Group Bias,67,0.01567164160733831,0.5644332127614118,0.22726854510002384,0.8209174546946895,0.027765271825344388,False,1.0,False
In Group Bias,Loss Aversion,67,-0.0019900496610282033,0.4988414375607624,-0.03265418083291624,0.974048915093746,-0.003989343120270473,False,1.0,False
In Group Bias,Planning Fallacy,57,0.11637426881452241,0.4900244072204529,1.792985102638097,0.07837643859732009,0.23748667793333222,False,1.0,False
In Group Bias,Status Quo Bias,67,0.06442786067649253,0.5117795531389224,1.0304529845704617,0.30655890200745617,0.1258898683142852,False,1.0,False
Loss Aversion,Anchoring,67,-0.0012437810945273688,0.27749955914721885,-0.036687579111760106,0.9708448531693862,-0.0044821011387099815,False,1.0,False
Loss Aversion,Availability Heuristic,69,0.014734299516908208,0.183412109454304,0.667307542204705,0.5068339966573101,0.08033438730088201,False,1.0,False
Loss Aversion,Bandwagon Effect,69,-0.007004830917874399,0.24129291242007536,-0.24114465308795674,0.8101686450343185,-0.02903040465875366,False,1.0,False
Loss Aversion,Confirmation Bias,68,-0.007352941176470592,0.29176625667107314,-0.20781671928375103,0.8360024813215625,-0.02520147886586678,False,1.0,False
Loss Aversion,Framing Effect,28,-0.0654761904761905,0.31901109322625587,-1.086067039512205,0.28705104533816583,-0.20524737747757468,False,1.0,False
