target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
Loss Aversion,Loss Aversion,61,0.043715846994535526,0.42746197507331146,0.7987416419027662,0.42759070572324864,0.10226838746246304,False,1.0,False
Loss Aversion,Planning Fallacy,22,0.05606060606060606,0.2238164316885494,1.1748357713870752,0.2532104432263765,0.25047582694080783,False,1.0,False
Loss Aversion,Status Quo Bias,69,0.08454106280193237,0.40481496257710714,1.7347451912260416,0.08731672896946968,0.20883877921629596,False,1.0,False
Planning Fallacy,Anchoring,67,-0.0039209546672233225,0.10993516864506826,-0.2919393088608539,0.771248719828342,-0.035666062824866146,False,1.0,False
Planning Fallacy,Availability Heuristic,69,-0.011579845275497451,0.09289556835256517,-1.0354575659549232,0.30412362861239184,-0.12465444106972032,False,1.0,False
Planning Fallacy,Bandwagon Effect,69,-0.028580397058657923,0.11250019418949352,-2.1102773193372237,0.038516029060136105,-0.25404753307776545,True,1.0,False
Planning Fallacy,Confirmation Bias,66,0.0018074097619552175,0.07389404244201093,0.19870974484257128,0.8431100333426568,0.024459478433787426,False,1.0,False
Planning Fallacy,Framing Effect,25,-0.009074592074592073,0.08255099996489278,-0.5496355028074347,0.5876481176484458,-0.10992709922986044,False,1.0,False
Planning Fallacy,In Group Bias,69,-0.01638598921207617,0.11098839501922102,-1.226364693200384,0.22429121692022005,-0.14763695845499414,False,1.0,False
Planning Fallacy,Loss Aversion,44,-0.0009606555061100513,0.07250977954217476,-0.08788149368742235,0.9303788709945396,-0.013248633479883356,False,1.0,False
Planning Fallacy,Planning Fallacy,46,0.008473531299618255,0.10260460529054968,0.560114092672647,0.5781795084255092,0.08258431668870117,False,1.0,False
Planning Fallacy,Status Quo Bias,69,-0.013604551648029905,0.106117470890196,-1.0649320268927291,0.29067352947560765,-0.1282027493277175,False,1.0,False
Status Quo Bias,Anchoring,20,0.02083333322847223,0.14954854070951923,0.6230050667930563,0.5406878961066086,0.13930816703608234,False,1.0,False
Status Quo Bias,Availability Heuristic,61,0.012021857920856105,0.10818926928393108,0.8678652934030667,0.38892603638521817,0.1111187633422985,False,1.0,False
Status Quo Bias,Bandwagon Effect,67,-0.0261194029732587,0.12251653756251493,-1.745042194142365,0.08563200206522582,-0.21319083349658208,False,1.0,False
Status Quo Bias,Confirmation Bias,33,-0.09141414129739057,0.13216422393728972,-3.9733465367413574,0.000377448435029827,-0.6916708461822059,True,0.030195874802386162,True
Status Quo Bias,Framing Effect,0,,,,,,False,,
Status Quo Bias,In Group Bias,68,-0.09754901947156862,0.19967354549947122,-4.0286249232528055,0.00014569171805298693,-0.48854252945232757,True,0.011655337444238955,True
Status Quo Bias,Loss Aversion,3,-0.011111111181481484,0.01924500909487259,-0.9999999999999999,0.42264973081037427,-0.5773502391896275,False,1.0,False
Status Quo Bias,Planning Fallacy,21,0.03888888880780422,0.09962894102264262,1.788750084315177,0.08881385110447448,0.39033726564080107,False,1.0,False
Status Quo Bias,Status Quo Bias,67,0.00895522386144279,0.09823048701929388,0.7462211445882537,0.4581836254857863,0.09116542167319637,False,1.0,False
