target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
Bandwagon Effect,Framing Effect,23,0.09130434782608696,0.26670783608421034,1.6417975412675938,0.11485121112518763,0.3423384510341873,False,1.0,False
Bandwagon Effect,In Group Bias,67,0.007960199004975122,0.22293493428322425,0.29226929910972,0.7709975314617863,0.035706377714476246,False,1.0,False
Bandwagon Effect,Loss Aversion,54,-0.008641975308641981,0.30994590622823015,-0.2048915257520764,0.8384417350018811,-0.027882204949647618,False,1.0,False
Bandwagon Effect,Planning Fallacy,59,0.06384180790960452,0.23376709563916745,2.097721366731738,0.04029754336598869,0.2731000591077533,True,1.0,False
Bandwagon Effect,Status Quo Bias,67,-0.01791044776119403,0.22766035590355466,-0.6439563561504439,0.5218353379853125,-0.07867178987504425,False,1.0,False
Confirmation Bias,Anchoring,69,0.0,0.0,,,0.0,False,,
Confirmation Bias,Availability Heuristic,69,0.0014492753608695652,0.012038585296538356,0.9999999999999999,0.3208557866093112,0.12038584308576981,False,1.0,False
Confirmation Bias,Bandwagon Effect,69,0.0,0.0,,,0.0,False,,
Confirmation Bias,Confirmation Bias,68,0.0,0.0,,,0.0,False,,
Confirmation Bias,Framing Effect,10,0.0,0.0,,,0.0,False,,
Confirmation Bias,In Group Bias,69,0.005797101443478261,0.04815434118615344,0.9999999999999997,0.32085578660931113,0.12038585058576899,False,1.0,False
Confirmation Bias,Loss Aversion,63,0.012698412685714281,0.07293847044372921,1.3818568640366753,0.17197459885915004,0.17409759807635797,False,1.0,False
Confirmation Bias,Planning Fallacy,20,0.0,0.0,,,0.0,False,,
Confirmation Bias,Status Quo Bias,69,0.0,0.0,,,0.0,False,,
Framing Effect,Anchoring,67,-0.12338308423789386,0.2735854285196503,-3.691476099562364,0.000453912370789329,-0.4509855822896879,True,0.03358951543841034,True
Framing Effect,Availability Heuristic,70,0.012142857235833332,0.21281264531296715,0.4773890781814728,0.6345938204708241,0.05705890813450892,False,1.0,False
Framing Effect,Bandwagon Effect,70,-0.0011904761378968287,0.23925073235817715,-0.04163096126409423,0.966913123234372,-0.00497585157289609,False,1.0,False
Framing Effect,Confirmation Bias,60,0.01888888893074074,0.24740587451859578,0.5913873500333708,0.5565200613432022,0.07634777828597282,False,1.0,False
Framing Effect,Framing Effect,5,-0.06666666655555555,0.14907119825153398,-1.0,0.373900966300059,-0.4472135924999579,False,1.0,False
