target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
Anchoring,Anchoring,27,0.09567901234567902,0.5323828187063214,0.9338444336169082,0.35897640409163256,0.1797184447057448,False,1.0,False
Anchoring,Availability Heuristic,30,0.05222222222222223,0.5418277096292644,0.527903770992627,0.6015825286457754,0.09638160101035202,False,1.0,False
Anchoring,Bandwagon Effect,33,-0.20764790764790766,0.5057670380324505,-2.3584898267518466,0.024623123772227456,-0.41056037982456345,True,1.0,False
Anchoring,Confirmation Bias,31,-0.03172043010752688,0.5135453176784289,-0.3439070988413124,0.7333150136906448,-0.06176753823626914,False,1.0,False
Anchoring,Framing Effect,11,-0.17575757575757578,0.5375543195479378,-1.0843963328962878,0.3036403112251789,-0.32695779577852385,False,1.0,False
Anchoring,In Group Bias,29,0.10632183908045979,0.5933395831851056,0.9649796546057957,0.34281603318448717,0.17919222299399176,False,1.0,False
Anchoring,Loss Aversion,25,0.016666666666666653,0.5612279856278123,0.14848392358786816,0.8832014213152249,0.029696784664659696,False,1.0,False
Anchoring,Planning Fallacy,19,-0.027192982456140335,0.6789427721459687,-0.17458240570871944,0.8633564253715322,-0.04005195066756238,False,1.0,False
Anchoring,Status Quo Bias,33,0.08232323232323233,0.5587497908400761,0.8463734091699513,0.4036296185569873,0.1473346988678515,False,1.0,False
Availability Heuristic,Anchoring,36,0.06884920620866558,0.19140790371554056,2.1581932053647686,0.03785520341006892,0.35969886568156795,True,1.0,False
Availability Heuristic,Availability Heuristic,35,0.025714285623968266,0.178532021391061,0.8521035281597092,0.40011908371704863,0.14403178365191568,False,1.0,False
Availability Heuristic,Bandwagon Effect,37,0.01956241952334069,0.22533403334999366,0.5280762551022543,0.6006866956373452,0.08681520117354274,False,1.0,False
Availability Heuristic,Confirmation Bias,35,0.08054421755922254,0.1934954037394174,2.462621891470921,0.019015403140852746,0.41625907172158644,True,1.0,False
Availability Heuristic,Framing Effect,3,-0.038888888917592596,0.1456149153756087,-0.46257302201100875,0.6891190847934607,-0.26706665694385345,False,1.0,False
Availability Heuristic,In Group Bias,38,0.01697994984534402,0.1781407682826252,0.5875771256935722,0.5603852641808452,0.095317595818871,False,1.0,False
Availability Heuristic,Loss Aversion,31,0.07811059894385376,0.18020356657941153,2.413389576100572,0.022119742189619696,0.4334575613184364,True,1.0,False
Availability Heuristic,Planning Fallacy,18,0.18115079338246642,0.21961177849026212,3.499619791761168,0.0027463082722922892,0.8248682916869625,True,0.21421204523879855,False
Availability Heuristic,Status Quo Bias,38,-0.04342105254395362,0.13558318984255557,-1.9741779540400453,0.05586209126220884,-0.3202539509073497,False,1.0,False
Bandwagon Effect,Anchoring,33,-0.01616161616161617,0.3334240722456343,-0.27844845120033523,0.7824595806029757,-0.048471653544073484,False,1.0,False
Bandwagon Effect,Availability Heuristic,35,-0.03714285714285713,0.3598539490022468,-0.6106369176680684,0.5455006348594998,-0.10321647752546614,False,1.0,False
Bandwagon Effect,Bandwagon Effect,33,-0.06111111111111111,0.19065251015821855,-1.841342691402224,0.07485808893808898,-0.32053661784919407,False,1.0,False
Bandwagon Effect,Confirmation Bias,36,-0.018518518518518514,0.2901498730890908,-0.38294385562937777,0.7040773655775976,-0.06382397571826064,False,1.0,False
Bandwagon Effect,Framing Effect,15,0.06555555555555555,0.3180712375700012,0.7982349389959045,0.4380656792221088,0.20610337435815673,False,1.0,False
Bandwagon Effect,In Group Bias,38,0.08596491228070176,0.38032557405349593,1.3933412454473009,0.17183109291952342,0.22602979636226167,False,1.0,False
Bandwagon Effect,Loss Aversion,25,0.035333333333333335,0.32052907651083523,0.5511720452627785,0.5866109084102465,0.11023440870864178,False,1.0,False
Bandwagon Effect,Planning Fallacy,32,-0.11249999999999999,0.32089704017685367,-1.9831784759284796,0.05626668898840651,-0.35057973606555837,False,1.0,False
Bandwagon Effect,Status Quo Bias,37,0.06306306306306307,0.36102851908345357,1.0625133937332059,0.29507853286310354,0.17467612544428823,False,1.0,False
Confirmation Bias,Anchoring,38,0.07587719291114767,0.2885892307440823,1.6207757624269843,0.11355837727598576,0.2629245466041321,False,1.0,False
Confirmation Bias,Availability Heuristic,37,0.0914414413546922,0.281903297795098,1.9730757942146213,0.05620289430769796,0.32437166129494854,False,1.0,False
Confirmation Bias,Bandwagon Effect,36,0.03287037033885031,0.2884134515795119,0.6838176962724993,0.4985929518220277,0.113969615650256,False,1.0,False
Confirmation Bias,Confirmation Bias,37,0.07985842976506174,0.2714300764157352,1.7896316823761154,0.08192850015613387,0.29421363514827714,False,1.0,False
Confirmation Bias,Framing Effect,6,-0.049999999949999985,0.6442049356920513,-0.19011727515734334,0.8566948655427973,-0.07761505245015135,False,1.0,False
Confirmation Bias,In Group Bias,35,0.23952380926067457,0.4366405786954157,3.245328159311005,0.0026355199259770787,0.5485605791100715,True,0.20557055422621215,False
Confirmation Bias,Loss Aversion,34,0.09852941166801471,0.3515326623034366,1.6343296691096305,0.11169509928885377,0.2802852251114028,False,1.0,False
Confirmation Bias,Planning Fallacy,12,0.191666666475,0.3872005192718547,1.7147518555830072,0.11438860399491586,0.49500622142870626,False,1.0,False
Confirmation Bias,Status Quo Bias,36,0.19953703684232252,0.3543042835247022,3.379079160837931,0.0017979410206150784,0.5631798585501179,True,0.1402393996079761,False
Framing Effect,Anchoring,36,0.019444444444907394,0.24690143199605194,0.47252324835163334,0.6394866295611232,0.07875387440630334,False,1.0,False
Framing Effect,Availability Heuristic,40,0.07541666648909721,0.23348552671132392,2.042854158902131,0.04786693300799979,0.3230036021005149,True,1.0,False
Framing Effect,Bandwagon Effect,39,0.10427350408846155,0.26131465666748255,2.4919682371549965,0.0171832475468676,0.39903427162952104,True,1.0,False
Framing Effect,Confirmation Bias,32,0.0645833331763889,0.2765231515008711,1.3211859504070742,0.19610873324024258,0.23355488534069654,False,1.0,False
Framing Effect,Framing Effect,4,0.02500000006111113,0.13505828633442896,0.3702105326467207,0.7358183507505462,0.18510526495280197,False,1.0,False
Framing Effect,In Group Bias,39,0.06538461527628205,0.24878019948777597,1.6413154759388082,0.10898414840902979,0.26282081591736145,False,1.0,False
Framing Effect,Loss Aversion,28,0.010119047629067447,0.3062564104335964,0.17483704908201514,0.8625121604462371,0.03304109645149908,False,1.0,False
Framing Effect,Planning Fallacy,27,0.12407407387067902,0.24855708901617488,2.593801697992432,0.015386988719817293,0.4991773675118456,True,1.0,False
Framing Effect,Status Quo Bias,39,0.10641025622628203,0.24678089352867422,2.692801001083084,0.01048283840882482,0.4311932511206531,True,0.817661395888336,False
In Group Bias,Anchoring,18,0.16666666611111114,0.3834824931454103,1.843908891458578,0.08269790631271424,0.4346134925468432,False,1.0,False
In Group Bias,Availability Heuristic,35,0.17142857085714286,0.5136784446123702,1.9743579138480745,0.05650897744871431,0.3337273975994421,False,1.0,False
In Group Bias,Bandwagon Effect,34,0.26470588147058827,0.4478110740271956,3.446737587922817,0.0015667907238403867,0.5911106183662667,True,0.12220967645955017,False
In Group Bias,Confirmation Bias,22,0.18181818121212123,0.3947710156599581,2.1602468994692865,0.042463188911603694,0.4605661853051715,True,1.0,False
In Group Bias,Framing Effect,1,,,,,,False,,
In Group Bias,In Group Bias,35,0.19047618984126988,0.519462479917778,2.169304578186562,0.03714341705639194,0.3666793981054023,True,1.0,False
In Group Bias,Loss Aversion,35,0.37142857019047626,0.490240892675775,4.482288376589473,7.971981430952786e-05,0.7576450169334991,True,0.006218145516143173,True
In Group Bias,Planning Fallacy,30,0.1333333328888889,0.3457459024892741,2.112235418114766,0.043397417810775565,0.38563966063888655,True,1.0,False
In Group Bias,Status Quo Bias,33,0.15151515101010102,0.36410953941351115,2.390457218668787,0.02288357447199947,0.4161251881453823,True,1.0,False
Loss Aversion,Anchoring,37,-0.03738738738738741,0.4033694008476683,-0.5637973495952625,0.576387647908936,-0.09268771308912192,False,1.0,False
Loss Aversion,Availability Heuristic,41,-0.1353658536585366,0.4549449771668246,-1.9052070513659685,0.06395975658020794,-0.29754335173450147,False,1.0,False
Loss Aversion,Bandwagon Effect,40,-0.009166666666666667,0.3068066848690587,-0.18896293104292478,0.8511018155035146,-0.029877662674466246,False,1.0,False
Loss Aversion,Confirmation Bias,39,-0.01282051282051282,0.35543938582415396,-0.22525381287416907,0.822988851636233,-0.0360694770916187,False,1.0,False
Loss Aversion,Framing Effect,17,0.03529411764705883,0.3481041088356116,0.41803980857497064,0.6814746703283396,0.10138954597153735,False,1.0,False
Loss Aversion,In Group Bias,39,-0.020085470085470087,0.3350870421785322,-0.37433175471411195,0.7102383244638244,-0.059941052614107426,False,1.0,False
Loss Aversion,Loss Aversion,36,-0.04814814814814815,0.3150655708467376,-0.9169167170900364,0.36546148563594094,-0.15281945236329922,False,1.0,False
Loss Aversion,Planning Fallacy,13,0.005128205128205136,0.3279696671402747,0.05637718482341449,0.9559691694031438,0.01563621769441121,False,1.0,False
Loss Aversion,Status Quo Bias,40,-0.012500000000000006,0.3874224488154421,-0.2040587522636567,0.8393687121622206,-0.032264521598979815,False,1.0,False
Planning Fallacy,Anchoring,27,-0.028142125364347584,0.21399258182697076,-0.6833450563735295,0.5004336088335906,-0.13150981680099927,False,1.0,False
Planning Fallacy,Availability Heuristic,31,0.02985688146978469,0.20319934225404512,0.8180935961144724,0.41975448757869394,0.14693394669320775,False,1.0,False
Planning Fallacy,Bandwagon Effect,32,-0.06372585747585749,0.22573973364514138,-1.5969181935490824,0.12042898777897226,-0.282297919664136,False,1.0,False
Planning Fallacy,Confirmation Bias,32,-0.02561613733488733,0.18708302288419804,-0.7745585521575263,0.444468444647539,-0.13692390043226685,False,1.0,False
Planning Fallacy,Framing Effect,14,0.006039000681857825,0.19884062204416958,0.11363810512012405,0.9112609002571388,0.03037106095023826,False,1.0,False
Planning Fallacy,In Group Bias,32,-0.04635104478854479,0.21901987080839855,-1.1971566950190937,0.2403202339965869,-0.21162940333146252,False,1.0,False
Planning Fallacy,Loss Aversion,26,-0.074574250535789,0.1981809898014148,-1.9187287291004878,0.06650562057255036,-0.3762936608310499,False,1.0,False
Planning Fallacy,Planning Fallacy,24,0.02626655751655751,0.24325253267670235,0.5289948064018177,0.6018775687042424,0.1079806122449988,False,1.0,False
Planning Fallacy,Status Quo Bias,33,-0.04403820085638267,0.22001821846172287,-1.1498147991064045,0.2587411767676251,-0.20015706410188502,False,1.0,False
Status Quo Bias,Anchoring,11,-0.013636363817424259,0.34998556861681024,-0.1292244776432259,0.8997422214971287,-0.03896264589524175,False,1.0,False
Status Quo Bias,Availability Heuristic,31,-0.03924731159847671,0.3734114094480381,-0.5851984629443735,0.5627905523330153,-0.10510474640125694,False,1.0,False
Status Quo Bias,Bandwagon Effect,30,-0.03999999987000001,0.32494031205332213,-0.6742438969963045,0.5054958213699408,-0.12309953016951787,False,1.0,False
Status Quo Bias,Confirmation Bias,20,-0.10833333308472222,0.43274251134168124,-1.11956043447416,0.2768550583360291,-0.25034132306184254,False,1.0,False
Status Quo Bias,Framing Effect,0,,,,,,False,,
Status Quo Bias,In Group Bias,32,-0.018749999814062494,0.40586537396305894,-0.26133300086795447,0.7955641830553819,-0.04619758415156523,False,1.0,False
Status Quo Bias,Loss Aversion,1,,,,,,False,,
Status Quo Bias,Planning Fallacy,11,-0.1621212115861111,0.38413618063318317,-1.3997515894041794,0.19183759900336986,-0.4220409826974404,False,1.0,False
Status Quo Bias,Status Quo Bias,36,-0.07175925895408951,0.37539015463647996,-1.1469548372718463,0.25918075177254685,-0.19115913903607978,False,1.0,False
