target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
Availability Heuristic,Framing Effect,3,-0.08333333312500003,0.22047927547584115,-0.6546536703962377,0.5799159749563356,-0.3779644711149586,False,1.0,False
Availability Heuristic,In Group Bias,70,-0.011904761902083326,0.22085327089353546,-0.4509889470317293,0.6534116532248577,-0.053903488954522426,False,1.0,False
Availability Heuristic,Loss Aversion,63,0.009221466334722669,0.22404206091010073,0.3266936558151953,0.7449999349774541,0.04115953163483597,False,1.0,False
Availability Heuristic,Planning Fallacy,36,0.020370370442972893,0.33450883247137125,0.36537816282712865,0.7170280513383975,0.060896360289141,False,1.0,False
Availability Heuristic,Status Quo Bias,70,0.08748299301958776,0.2408896350205799,3.0384671077605936,0.0033564040634716527,0.36316628006409474,True,0.26515592101426055,False
Bandwagon Effect,Anchoring,63,0.011640211640211645,0.23284578327092645,0.39679187798293253,0.6928834833465201,0.049991077470690815,False,1.0,False
Bandwagon Effect,Availability Heuristic,67,-0.06741293532338309,0.3369305001297512,-1.6377224881594734,0.10623905405568493,-0.20007964579443793,False,1.0,False
Bandwagon Effect,Bandwagon Effect,67,-0.023880597014925377,0.26935550777237677,-0.7256993279501617,0.47058865037353403,-0.08865828333626567,False,1.0,False
Bandwagon Effect,Confirmation Bias,67,-0.02661691542288557,0.27430751043659685,-0.7942503728339183,0.42989633088735735,-0.09703312637516955,False,1.0,False
Bandwagon Effect,Framing Effect,23,0.0753623188405797,0.3507880581603569,1.0303229427507388,0.3140533137208773,0.2148371840847897,False,1.0,False
Bandwagon Effect,In Group Bias,67,-0.03184079601990049,0.2489494990112305,-1.0469117190244295,0.2989592516663013,-0.12790062248955752,False,1.0,False
Bandwagon Effect,Loss Aversion,54,-0.029012345679012348,0.2881151278373519,-0.7399692305806881,0.4625839911239521,-0.10069705744397245,False,1.0,False
Bandwagon Effect,Planning Fallacy,59,0.04943502824858757,0.28145023483835346,1.349146705262079,0.18253339270051053,0.1756439396873691,False,1.0,False
Bandwagon Effect,Status Quo Bias,67,0.03980099502487563,0.272350339217197,1.196198932178809,0.2358986464686407,0.1461389583473062,False,1.0,False
Confirmation Bias,Anchoring,69,0.013043478247826083,0.19771715032608855,0.5479912465365364,0.5854923660684122,0.06597039336417453,False,1.0,False
Confirmation Bias,Availability Heuristic,69,-0.033333333300000004,0.1220735874565411,-2.2682012349227896,0.026496885115639142,-0.27305933839953317,True,1.0,False
Confirmation Bias,Bandwagon Effect,68,-0.024999999974999992,0.20323870218696502,-1.014350509309392,0.31406465437292413,-0.12300806678539858,False,1.0,False
Confirmation Bias,Confirmation Bias,68,0.004411764701470586,0.09531381549096651,0.38169014147290725,0.7038990845196642,0.04628672803054441,False,1.0,False
Confirmation Bias,Framing Effect,10,0.0999999999,0.3162277657006102,0.9999999999999997,0.34343639613791366,0.3162277650168379,False,1.0,False
Confirmation Bias,In Group Bias,69,-0.01304347824782609,0.15616077999785885,-0.6938186891121488,0.4901593364693131,-0.08352595424074455,False,1.0,False
Confirmation Bias,Loss Aversion,63,-0.057142857085714274,0.1710633588835863,-2.6513998679645656,0.010162730206412843,-0.33404498265789756,True,0.8028556863066146,False
Confirmation Bias,Planning Fallacy,20,0.0,0.0,,,0.0,False,,
Confirmation Bias,Status Quo Bias,69,-0.023188405773913047,0.13519585728505792,-1.4247283061231912,0.15880927802105915,-0.1715171312794267,False,1.0,False
Framing Effect,Anchoring,67,-0.08830845751181593,0.22771029240476867,-3.1743662960532273,0.0022818713684291847,-0.38781056486911797,True,0.1802678381059056,False
Framing Effect,Availability Heuristic,70,-0.0640476188879762,0.13134494743640013,-4.07979778165475,0.00011920089724992731,-0.4876290991806917,True,0.009416870882744257,True
Framing Effect,Bandwagon Effect,70,-0.04476190463309524,0.12855391824374657,-2.9132131349767696,0.004817097152198735,-0.3481955656927407,True,0.38055067502370005,False
Framing Effect,Confirmation Bias,60,0.10944444412046297,0.24426311493061134,3.4706550723705742,0.0009772925323819736,0.44805964135638565,True,0.07720611005817592,False
Framing Effect,Framing Effect,5,0.03333333327777776,0.07453559912576696,0.9999999999999998,0.373900966300059,0.44721358949995793,False,1.0,False
Framing Effect,In Group Bias,70,0.030238095141309537,0.13249412370731334,1.9094435870344566,0.0603634414663261,0.22822215859085918,False,1.0,False
Framing Effect,Loss Aversion,52,-0.06217948703429488,0.12354227923753784,-3.629386314836239,0.0006577283089387613,-0.5033053211802536,True,0.05196053640616214,False
Framing Effect,Planning Fallacy,49,-0.039795918279535145,0.13692287628928076,-2.0345134100761983,0.047444468774740935,-0.2906447707453387,True,1.0,False
Framing Effect,Status Quo Bias,70,0.002619047616388889,0.12983439550034767,0.16877287715458011,0.8664690676315377,0.02017221697011451,False,1.0,False
In Group Bias,Anchoring,28,0.06547619076388887,0.6241690514664826,0.5550858926762303,0.583405910459446,0.1049013732820483,False,1.0,False
In Group Bias,Availability Heuristic,67,-0.03830845731724711,0.4768814831037292,-0.657539133721575,0.5131210724520106,-0.08033119044084004,False,1.0,False
In Group Bias,Bandwagon Effect,67,0.0708955224927446,0.549765353859882,1.055550076910147,0.2950224725240924,0.12895596615180244,False,1.0,False
In Group Bias,Confirmation Bias,38,-0.07456140644005842,0.6036641928368003,-0.7613957948710351,0.45124658463183953,-0.12351470768235756,False,1.0,False
